MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition
60.0,5.0,80.0,9760.0,1.0,3.0,3.0,0.0,4.0,1.0,15.0,2.0,2.0,0.0,5.0,6.0,8.0,1964.0,1993.0,3.0,1.0,14.0,15.0,340.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,536.0,4.0,117.0,169.0,822.0,1.0,2.0,1.0,4.0,1020.0,831.0,0.0,1851.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,7.0,1.0,1.0,1964.0,1.0,2.0,440.0,4.0,4.0,2.0,239.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
120.0,5.0,40.0,3874.0,1.0,0.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,4.0,2.0,8.0,5.0,1980.0,1980.0,1.0,1.0,14.0,15.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,807.0,5.0,0.0,419.0,1226.0,1.0,4.0,1.0,4.0,1226.0,0.0,0.0,1226.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,7.0,1.0,1.0,1980.0,0.0,2.0,484.0,4.0,4.0,2.0,133.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,9.0,4.0
20.0,2.0,84.0,10440.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,2.0,8.0,5.0,2007.0,2007.0,1.0,1.0,5.0,5.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,1574.0,1574.0,1.0,0.0,1.0,4.0,1584.0,0.0,0.0,1584.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,7.0,1.0,1.0,2007.0,0.0,2.0,594.0,4.0,4.0,2.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,6.0,5.0
20.0,5.0,74.0,8532.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,6.0,1954.0,1990.0,3.0,1.0,14.0,15.0,650.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,1213.0,5.0,0.0,84.0,1297.0,1.0,2.0,1.0,4.0,1297.0,0.0,0.0,1297.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,1.0,1.0,1954.0,0.0,2.0,498.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,9.0,4.0
20.0,5.0,98.0,16033.0,1.0,0.0,3.0,0.0,2.0,0.0,19.0,2.0,2.0,0.0,2.0,9.0,5.0,2004.0,2005.0,3.0,1.0,13.0,14.0,378.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,1261.0,5.0,0.0,572.0,1833.0,1.0,0.0,1.0,4.0,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,7.0,1.0,1.0,2004.0,0.0,3.0,772.0,4.0,4.0,2.0,519.0,112.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,9.0,4.0
30.0,5.0,60.0,10914.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,0.0,2.0,0.0,2.0,3.0,3.0,1929.0,1950.0,3.0,1.0,14.0,15.0,0.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,0.0,5.0,0.0,715.0,715.0,1.0,1.0,0.0,2.0,715.0,0.0,0.0,715.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,0.0,5.0,1967.0,2.0,2.0,660.0,1.0,4.0,0.0,0.0,0.0,75.0,0.0,112.0,0.0,0.0,8.0,2006.0,9.0,4.0
20.0,5.0,62.0,70761.0,1.0,0.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,2.0,7.0,5.0,1975.0,1975.0,1.0,7.0,9.0,10.0,0.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,655.0,5.0,0.0,878.0,1533.0,1.0,4.0,1.0,4.0,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,7.0,2.0,1.0,1975.0,2.0,2.0,576.0,4.0,4.0,2.0,200.0,54.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,9.0,4.0
20.0,5.0,60.0,7200.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,7.0,1950.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,534.0,4.0,96.0,246.0,876.0,1.0,4.0,1.0,4.0,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1950.0,2.0,1.0,276.0,4.0,4.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
60.0,5.0,42.0,8433.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,5.0,2000.0,2000.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,683.0,5.0,0.0,111.0,794.0,1.0,0.0,1.0,4.0,819.0,695.0,0.0,1514.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,1.0,2000.0,0.0,2.0,394.0,4.0,4.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,9.0,4.0
160.0,2.0,34.0,3230.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,2.0,2.0,4.0,5.0,6.0,5.0,1999.0,1999.0,1.0,1.0,8.0,8.0,1129.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,419.0,5.0,0.0,310.0,729.0,1.0,2.0,1.0,4.0,729.0,729.0,0.0,1458.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,7.0,1.0,5.0,1999.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,9.0,4.0
60.0,5.0,65.0,9018.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,5.0,2007.0,2007.0,3.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,728.0,728.0,1.0,0.0,1.0,4.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,1.0,1.0,2007.0,0.0,2.0,400.0,4.0,4.0,2.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,6.0,5.0
20.0,5.0,87.0,10725.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,5.0,1959.0,1959.0,3.0,1.0,8.0,8.0,91.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,936.0,5.0,0.0,270.0,1206.0,1.0,1.0,1.0,4.0,1206.0,0.0,0.0,1206.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,1.0,1959.0,1.0,1.0,312.0,4.0,4.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,9.0,4.0
50.0,5.0,68.0,9260.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,5.0,4.0,1938.0,1950.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,884.0,884.0,1.0,4.0,1.0,1.0,932.0,442.0,0.0,1374.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,1938.0,2.0,1.0,225.0,4.0,4.0,2.0,64.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,2008.0,9.0,4.0
70.0,6.0,57.0,9639.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,0.0,2.0,0.0,5.0,4.0,8.0,1900.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,1075.0,1075.0,1.0,0.0,1.0,4.0,1156.0,642.0,0.0,1798.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,7.0,7.0,0.0,5.0,1935.0,2.0,2.0,342.0,4.0,4.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
190.0,6.0,60.0,10320.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,1.0,5.0,3.0,3.0,1915.0,1950.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,5.0,0.0,5.0,0.0,536.0,536.0,1.0,0.0,0.0,1.0,808.0,536.0,0.0,1344.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,8.0,7.0,0.0,1.0,1979.0,2.0,0.0,0.0,4.0,4.0,0.0,42.0,0.0,204.0,0.0,0.0,0.0,0.0,5.0,2008.0,9.0,4.0
60.0,5.0,114.0,17242.0,1.0,0.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,5.0,9.0,5.0,1993.0,1994.0,3.0,1.0,8.0,8.0,738.0,2.0,2.0,2.0,0.0,4.0,1.0,4.0,292.0,2.0,1393.0,48.0,1733.0,1.0,0.0,1.0,4.0,1933.0,1567.0,0.0,3500.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,11.0,7.0,1.0,1.0,1993.0,1.0,3.0,959.0,4.0,4.0,2.0,870.0,86.0,0.0,0.0,210.0,0.0,0.0,5.0,2006.0,9.0,4.0
60.0,5.0,78.0,15600.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,5.0,7.0,1950.0,1963.0,1.0,1.0,14.0,15.0,405.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,760.0,5.0,0.0,408.0,1168.0,1.0,2.0,1.0,4.0,1278.0,1037.0,0.0,2315.0,1.0,0.0,2.0,0.0,4.0,1.0,4.0,9.0,7.0,3.0,1.0,1950.0,0.0,1.0,342.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,7.0,2006.0,9.0,4.0
30.0,5.0,60.0,10230.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,5.0,7.0,1925.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,1054.0,1054.0,1.0,0.0,1.0,4.0,1078.0,0.0,0.0,1078.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,7.0,0.0,5.0,1987.0,2.0,1.0,264.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,12.0,2009.0,9.0,4.0
20.0,2.0,75.0,9000.0,1.0,3.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,7.0,5.0,2006.0,2007.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1335.0,1335.0,1.0,0.0,1.0,4.0,1335.0,0.0,0.0,1335.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2007.0,1.0,2.0,575.0,4.0,4.0,2.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,6.0,5.0
160.0,2.0,35.0,3735.0,1.0,3.0,3.0,0.0,3.0,0.0,24.0,2.0,2.0,4.0,5.0,7.0,5.0,1999.0,1999.0,3.0,1.0,8.0,8.0,218.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,450.0,5.0,0.0,241.0,691.0,1.0,0.0,1.0,4.0,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,7.0,0.0,5.0,1999.0,2.0,2.0,506.0,4.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,9.0,4.0
190.0,6.0,100.0,9045.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,1.0,5.0,5.0,3.0,1910.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,5.0,0.0,5.0,0.0,840.0,840.0,3.0,1.0,0.0,1.0,1128.0,1128.0,0.0,2256.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,12.0,7.0,0.0,1.0,1979.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,6.0,2010.0,9.0,0.0
120.0,5.0,50.0,8012.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,4.0,2.0,6.0,5.0,1993.0,1994.0,1.0,1.0,9.0,10.0,0.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,165.0,2.0,841.0,598.0,1604.0,1.0,0.0,1.0,4.0,1617.0,0.0,0.0,1617.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,7.0,1.0,1.0,1993.0,1.0,2.0,533.0,4.0,4.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,9.0,4.0
20.0,5.0,68.0,11000.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,6.0,1966.0,1966.0,1.0,1.0,9.0,10.0,200.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,740.0,4.0,230.0,184.0,1154.0,1.0,0.0,1.0,4.0,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,1.0,1.0,1966.0,1.0,2.0,480.0,4.0,4.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,9.0,4.0
20.0,5.0,60.0,8172.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,5.0,1955.0,1955.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,544.0,5.0,0.0,224.0,768.0,1.0,4.0,1.0,4.0,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,1.0,5.0,1959.0,2.0,1.0,355.0,4.0,4.0,2.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
20.0,5.0,60.0,11556.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,5.0,9.0,1953.0,2006.0,1.0,1.0,13.0,8.0,0.0,3.0,0.0,1.0,4.0,4.0,3.0,1.0,408.0,5.0,0.0,456.0,864.0,1.0,2.0,1.0,4.0,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,7.0,0.0,5.0,1962.0,2.0,1.0,336.0,4.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,9.0,4.0
50.0,6.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,7.0,1948.0,1950.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,300.0,5.0,0.0,480.0,780.0,1.0,4.0,1.0,4.0,780.0,636.0,0.0,1416.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,1948.0,2.0,1.0,312.0,4.0,4.0,1.0,221.0,0.0,48.0,0.0,0.0,0.0,0.0,3.0,2010.0,9.0,4.0
160.0,5.0,44.0,5306.0,1.0,0.0,3.0,0.0,4.0,0.0,25.0,2.0,2.0,4.0,5.0,7.0,7.0,1987.0,1987.0,1.0,1.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,495.0,4.0,215.0,354.0,1064.0,1.0,2.0,1.0,4.0,1064.0,703.0,0.0,1767.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,7.0,1.0,1.0,1987.0,1.0,2.0,504.0,2.0,4.0,2.0,441.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,9.0,4.0
50.0,5.0,78.0,10452.0,1.0,0.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,7.0,6.0,1941.0,1985.0,1.0,1.0,14.0,15.0,371.0,2.0,2.0,0.0,2.0,4.0,3.0,0.0,426.0,1.0,252.0,850.0,1528.0,1.0,0.0,1.0,4.0,1225.0,908.0,0.0,2133.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,8.0,7.0,2.0,1.0,1941.0,2.0,1.0,312.0,4.0,4.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,7.0,2010.0,9.0,4.0
70.0,4.0,54.0,6629.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,5.0,6.0,6.0,1925.0,1950.0,2.0,1.0,14.0,15.0,0.0,3.0,2.0,0.0,4.0,4.0,3.0,1.0,551.0,5.0,0.0,121.0,672.0,1.0,4.0,0.0,4.0,697.0,672.0,0.0,1369.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,1930.0,2.0,1.0,300.0,4.0,4.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,9.0,4.0
20.0,5.0,70.0,10500.0,1.0,3.0,3.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,2.0,4.0,6.0,1971.0,1971.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,524.0,3.0,180.0,160.0,864.0,1.0,2.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,7.0,0.0,5.0,1989.0,2.0,2.0,576.0,4.0,4.0,2.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,9.0,0.0
80.0,5.0,68.0,10600.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,7.0,6.0,5.0,1964.0,1964.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,533.0,533.0,1.0,4.0,1.0,4.0,1131.0,644.0,0.0,1775.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,8.0,7.0,0.0,1.0,1964.0,2.0,2.0,480.0,4.0,4.0,2.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,0.0,3.0
50.0,6.0,57.0,8094.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,0.0,4.0,5.0,1915.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,0.0,888.0,888.0,1.0,0.0,1.0,4.0,888.0,1074.0,0.0,1962.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,9.0,7.0,1.0,5.0,1915.0,2.0,2.0,572.0,4.0,4.0,2.0,160.0,0.0,364.0,0.0,0.0,0.0,0.0,6.0,2010.0,9.0,4.0
20.0,5.0,82.0,12464.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,1996.0,1996.0,1.0,1.0,13.0,14.0,0.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,732.0,5.0,0.0,308.0,1040.0,1.0,2.0,1.0,4.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,5.0,2000.0,2.0,2.0,576.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,9.0,4.0
20.0,5.0,61.0,33983.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,5.0,6.0,1977.0,1994.0,1.0,1.0,9.0,10.0,0.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,1112.0,5.0,0.0,48.0,1160.0,1.0,4.0,1.0,4.0,1676.0,0.0,0.0,1676.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,4.0,2.0,1.0,1977.0,1.0,2.0,672.0,4.0,4.0,1.0,690.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
20.0,5.0,93.0,9382.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,1999.0,2000.0,1.0,1.0,13.0,14.0,125.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,1468.0,1468.0,1.0,0.0,1.0,4.0,1479.0,0.0,0.0,1479.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,1999.0,1.0,2.0,577.0,4.0,4.0,2.0,120.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,9.0,4.0
20.0,5.0,88.0,12216.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,2.0,6.0,5.0,2005.0,2005.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,2.0,4.0,0.0,2.0,918.0,5.0,0.0,408.0,1326.0,1.0,0.0,1.0,4.0,1326.0,0.0,0.0,1326.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,7.0,0.0,1.0,2005.0,0.0,2.0,388.0,4.0,4.0,2.0,120.0,23.0,0.0,0.0,0.0,0.0,2000.0,6.0,2007.0,9.0,4.0
20.0,5.0,107.0,13891.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,9.0,5.0,2007.0,2007.0,3.0,1.0,13.0,14.0,456.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1812.0,5.0,0.0,740.0,2552.0,1.0,0.0,1.0,4.0,2552.0,0.0,0.0,2552.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,8.0,7.0,2.0,1.0,2007.0,0.0,3.0,932.0,4.0,4.0,2.0,130.0,28.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,6.0,5.0
60.0,5.0,99.0,13069.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,5.0,8.0,5.0,2004.0,2004.0,1.0,1.0,13.0,14.0,502.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,1706.0,1706.0,1.0,0.0,1.0,4.0,1718.0,1238.0,0.0,2956.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,11.0,7.0,1.0,3.0,2004.0,1.0,3.0,916.0,4.0,4.0,2.0,194.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,9.0,4.0
50.0,5.0,60.0,8400.0,1.0,3.0,0.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,0.0,6.0,5.0,1940.0,2000.0,1.0,1.0,14.0,8.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,388.0,5.0,0.0,552.0,940.0,1.0,0.0,1.0,4.0,1192.0,403.0,0.0,1595.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,6.0,7.0,2.0,1.0,1940.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,6.0,2006.0,9.0,4.0
20.0,5.0,60.0,6360.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,2.0,5.0,5.0,1963.0,1963.0,3.0,1.0,14.0,6.0,0.0,3.0,4.0,1.0,2.0,2.0,3.0,0.0,489.0,5.0,0.0,375.0,864.0,1.0,4.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,7.0,0.0,1.0,1963.0,2.0,1.0,276.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,1.0,2008.0,0.0,0.0
60.0,5.0,80.0,8000.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,4.0,2.0,0.0,5.0,6.0,6.0,1974.0,1974.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,931.0,3.0,153.0,0.0,1084.0,1.0,4.0,1.0,4.0,1084.0,793.0,0.0,1877.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,8.0,7.0,1.0,1.0,1974.0,2.0,2.0,488.0,4.0,4.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,9.0,4.0
60.0,5.0,74.0,9056.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,8.0,5.0,2004.0,2004.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,707.0,707.0,1.0,0.0,1.0,4.0,707.0,707.0,0.0,1414.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,7.0,1.0,1.0,2004.0,0.0,2.0,403.0,4.0,4.0,2.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,9.0,4.0
60.0,5.0,59.0,9649.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,5.0,1999.0,2000.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,0.0,5.0,0.0,941.0,941.0,1.0,0.0,1.0,4.0,961.0,683.0,0.0,1644.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,1.0,1.0,1999.0,1.0,2.0,460.0,4.0,4.0,2.0,460.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,9.0,4.0
20.0,5.0,76.0,6950.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,7.0,1979.0,1979.0,1.0,1.0,6.0,6.0,40.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,710.0,1.0,72.0,132.0,914.0,1.0,4.0,1.0,4.0,914.0,0.0,0.0,914.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,7.0,0.0,1.0,1979.0,2.0,2.0,444.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,9.0,4.0
